facility_id,path_p,path_q,abs_diff_ship_term,abs_diff_premium_term,abs_diff_U_fp,abs_diff_R_fp
2,5,10,0.25413777039789043,8.471259013263015,131.5084795726349,0.003887819183956513
2,6,7,0.44191718806192815,14.730572935397605,94.37798464967601,0.005818472154495576
2,6,8,0.2206189786688121,7.353965955627069,122.18485840416498,0.00031927869286760583
2,6,9,0.8105298077805371,27.01766025935124,7.681723198334993,0.005117389342532147
2,6,10,0.5459746644053386,18.199155480177957,114.344067117595,0.006071112346930446
2,7,8,0.6625361667307402,22.084538891024675,27.806873754488976,0.00549919346162797
2,7,9,0.3686126197186089,12.287087323953632,86.69626145134102,0.0007010828119634284
2,7,10,0.10405747634341045,3.46858254478035,19.966082467918994,0.0002526401924348703
2,8,9,1.0311487864493492,34.371626214978306,114.50313520582999,0.004798110649664541
2,8,10,0.7665936430741507,25.553121435805025,7.840791286569981,0.00575183365406284
2,9,10,0.2645551433751985,8.818504779173281,106.66234391926001,0.0009537230043982986
3,1,2,0.5448083921399324,18.160279737997747,7.268675550667595,0.0017558746866731061
3,1,3,0.2870238838178649,9.567462793928826,34.4963284626362,0.00037503283829230924
3,1,4,0.18229506466971235,6.076502155657067,6.163929426221799,0.001956897960839668
3,1,5,0.0273992719343239,0.9133090644774597,24.7378073318082,0.004318376106794673
3,1,6,0.7606561935150984,25.355206450503285,28.981734824573195,0.0017746758394576593
3,1,7,0.3933450940837585,13.111503136125286,63.8485561191122,0.0018507596516903902
3,1,8,0.9642833653024958,32.14277884341653,27.480981624528198,0.002565580469131098
3,1,9,0.815127634824065,27.170921160802166,110.00846360048519,0.0017778321196742501
3,1,10,0.10130236223794098,3.3767454079313666,49.1177015150852,0.001921092355967218
3,2,3,0.8318322759577973,27.727742531926573,27.227652911968605,0.0021309075249654153
3,2,4,0.7271034568096447,24.236781893654815,1.1047461244457963,0.003712772647512774
3,2,5,0.5722076640742563,19.073588802475207,17.469131781140604,0.006074250793467778
3,2,6,0.21584780137516607,7.194926712505538,21.7130592739056,1.880115278455317e-05
3,2,7,0.15146329805617387,5.048776601872461,56.57988056844461,9.488496501728412e-05
3,2,8,0.41947497316256344,13.982499105418782,20.212306073860603,0.000809705782457992
3,2,9,0.2703192426841326,9.01064142280442,102.73978804981759,2.195743300114402e-05
3,2,10,0.4435060299019914,14.78353433006638,41.849025964417606,0.003676967042640324
3,3,4,0.10472881914815257,3.4909606382717584,28.3323990364144,0.0015818651225473586
3,3,5,0.259624611883541,8.654153729451366,9.758521130828,0.003943343268502363
3,3,6,1.0476800773329633,34.922669244432115,5.514593638063005,0.0021497086777499683
3,3,7,0.6803689779016234,22.67896593005411,29.352227656476003,0.0022257924899826993
3,3,8,1.2513072491203607,41.710241637345355,7.015346838108002,0.0029406133074234074
3,3,9,1.10215151864193,36.73838395473099,75.51213513784899,0.0021528649579665594
3,3,10,0.3883262460558059,12.944208201860192,14.621373052449002,0.0015460595176749088
3,4,5,0.15489579273538845,5.163193091179608,18.5738779055864,0.0023614781459550043
3,4,6,0.9429512581848107,31.431708606160353,22.817805398351396,0.003731573800297327
3,4,7,0.5756401587534709,19.188005291782353,57.684626692890404,0.003807657612530058
3,4,8,1.1465784299722082,38.2192809990736,21.3170521983064,0.0045224784299707655
3,4,9,0.9974226994937774,33.24742331645923,103.84453417426339,0.003734730080513918
3,4,10,0.2835974269076533,9.453247563588434,42.9537720888634,3.5805604872449735e-05
3,5,6,0.7880554654494223,26.268515514980745,4.243927492764996,0.006093051946252331
3,5,7,0.4207443660180824,14.024812200602746,39.110748787304004,0.006169135758485062
3,5,8,0.9916826372368197,33.05608790789399,2.743174292719999,0.006883956575925771
3,5,9,0.8425269067583889,28.084230225279626,85.27065626867699,0.006096208226468922
3,5,10,0.12870163417226488,4.290054472408826,24.379894183277003,0.002397283750827454
3,6,7,0.36731109943133994,12.243703314378,34.86682129453901,7.608381223273095e-05
